ccn,location,latitude,longitude,block,offensekey,offensegroup,method,offense,sector,start_date,end_date,shift,year,neighborhood_cluster,psa,census_tract,ward,bid,district,ucr-rank,voting_precinct
25016638,"38.8853487908,-76.9766966245",38.88534879,-76.97669662,1900 - 1999 block of c street se,violent|robbery,violent,others,robbery,1D2,03-02-2025,03-02-2025,evening,2025,cluster 26,107,6804,7,Unknown,1,4,precinct 80
25020696,"38.9163884316,-76.9937520133",38.91638843,-76.99375201,1900 - 1999 block of 9th street ne,violent|robbery,violent,gun,robbery,5D2,11-02-2025,11-02-2025,evening,2025,cluster 22,505,9102,5,Unknown,5,4,precinct 72
25015877,"38.9261129978,-76.9789941682",38.926113,-76.97899417,2800 - 2899 block of 18th street ne,property|theft f/auto,property,others,theft f/auto,5D2,30-01-2025,31-01-2025,evening,2025,cluster 22,505,9102,5,Unknown,5,7,precinct 72
25017282,"38.9056384741,-76.9977668125",38.90563847,-76.99776681,600 - 699 block of m street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,04-02-2025,05-02-2025,midnight,2025,cluster 25,501,10602,6,Unknown,5,8,precinct 83
25018448,"38.9236759775,-77.0442402913",38.92367598,-77.04424029,2600 - 2699 block of adams mill road nw,property|theft f/auto,property,others,theft f/auto,3D3,07-02-2025,07-02-2025,day,2025,cluster 1,303,3902,1,Unknown,3,7,precinct 35
25022658,"38.8689186523,-76.9594761766",38.86891865,-76.95947618,3200 - 3299 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,6D2,15-02-2025,15-02-2025,evening,2025,cluster 34,605,9901,7,Unknown,6,6,precinct 109
25023627,"38.9171883705,-76.9800714834",38.91718837,-76.98007148,1600 - 1779 block of new york avenue ne,property|theft/other,property,others,theft/other,5D3,17-02-2025,17-02-2025,evening,2025,cluster 23,506,8803,5,Unknown,5,6,precinct 76
25025174,"38.9534936698,-77.0276535855",38.95349367,-77.02765359,5200 - 5299 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,20-02-2025,20-02-2025,evening,2025,cluster 18,403,2002,4,Unknown,4,6,precinct 54
25025344,"38.9573097256,-77.0269917774",38.95730973,-77.02699178,900 - 999 block of longfellow street nw,property|theft/other,property,others,theft/other,4D1,14-02-2025,14-02-2025,day,2025,cluster 18,403,2101,4,Unknown,4,6,precinct 58
25027039,"38.837814953,-76.9995127822",38.83781495,-76.99951278,400 - 499 block of woodcrest drive se,property|theft/other,property,others,theft/other,7D2,24-02-2025,24-02-2025,evening,2025,cluster 39,705,9804,8,Unknown,7,6,precinct 122
25027922,"38.9051510928,-77.0639958956",38.90515109,-77.0639959,3200 - 3275 block of m street nw,property|theft/other,property,others,theft/other,2D2,24-02-2025,24-02-2025,day,2025,cluster 4,206,202,2,georgetown,2,6,precinct 6
25028208,"38.9619795615,-77.0279498335",38.96197956,-77.02794983,5900 - 5999 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,26-02-2025,26-02-2025,evening,2025,cluster 17,402,1901,4,Unknown,4,6,precinct 58
25420205,"38.9102900689,-76.9872415225",38.91029007,-76.98724152,1700 - 1799 block of capitol avenue ne,property|theft/other,property,others,theft/other,5D1,30-12-2024,30-12-2024,evening,2025,cluster 23,501,8803,5,Unknown,5,6,precinct 76
25420614,"38.9396522032,-76.975711237",38.9396522,-76.97571124,2000 - 2099 block of shepherd street ne,property|theft/other,property,others,theft/other,5D2,04-02-2025,07-02-2025,midnight,2025,cluster 24,503,9400,5,Unknown,5,6,precinct 69
25002097,"38.8992501174,-76.9784090744",38.89925012,-76.97840907,1700 - 1799 block of benning road ne,violent|robbery,violent,gun,robbery,5D3,04-01-2025,04-01-2025,midnight,2025,cluster 25,507,7901,7,Unknown,5,4,precinct 81
25003932,"38.9556981975,-77.0008018355",38.9556982,-77.00080184,5500 - 5529 block of south dakota avenue ne,property|theft/other,property,others,theft/other,4D2,09-01-2025,09-01-2025,evening,2025,cluster 19,406,9507,4,Unknown,4,6,precinct 65
25008611,"38.9634376438,-76.9995622311",38.96343764,-76.99956223,6008 - 6099 block of eastern avenue ne,property|motor vehicle theft,property,others,motor vehicle theft,4D2,18-01-2025,18-01-2025,midnight,2025,cluster 19,406,9505,4,Unknown,4,8,precinct 65
25009431,"38.9215847053,-76.9937555941",38.92158471,-76.99375559,2300 - 2499 block of washington place ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,19-01-2025,20-01-2025,evening,2025,cluster 22,505,9102,5,Unknown,5,8,precinct 72
25014741,"38.9014841385,-76.9351631668",38.90148414,-76.93516317,4620 - 4726 block of jay street ne,property|theft f/auto,property,others,theft f/auto,6D1,30-01-2025,31-01-2025,day,2025,cluster 31,602,7809,7,Unknown,6,7,precinct 94
25015859,"38.8867132955,-76.9961904924",38.8867133,-76.99619049,200 - 299 block of 7th street se,property|theft/other,property,others,theft/other,1D2,02-02-2025,02-02-2025,day,2025,cluster 26,107,6600,6,capitol hill,1,6,precinct 89
25016447,"38.9462183028,-77.0055502708",38.9462183,-77.00555027,4520 - 4599 block of fort totten drive ne,property|theft/other,property,others,theft/other,4D2,01-02-2025,03-02-2025,evening,2025,cluster 19,405,9510,5,Unknown,4,6,precinct 44
25016609,"38.874233223,-77.0047664542",38.87423322,-77.00476645,1300 - 1349 block of yards place se,property|theft f/auto,property,others,theft f/auto,1D3,01-02-2025,01-02-2025,evening,2025,cluster 27,106,7201,8,capitol riverfront,1,7,precinct 131
25023633,"38.9066615961,-76.9528191142",38.9066616,-76.95281911,3300 - 3730 block of hayes street ne,violent|robbery,violent,gun,robbery,6D1,17-02-2025,17-02-2025,evening,2025,cluster 30,601,9602,7,Unknown,6,4,precinct 100
25024779,"38.921623045,-77.0423654641",38.92162305,-77.04236546,2400 - 2499 block of 18th street nw,property|burglary,property,others,burglary,3D3,20-02-2025,20-02-2025,day,2025,cluster 1,303,3802,1,adams morgan,3,5,precinct 24
25001709,"38.9159286783,-77.0319536026",38.91592868,-77.0319536,1900 - 1920 block of 14th street nw,property|theft/other,property,others,theft/other,3D3,03-01-2025,03-01-2025,day,2025,cluster 3,301,4300,2,Unknown,3,6,precinct 141
25003494,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,08-01-2025,02-03-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25007797,"38.9111104443,-77.0077995761",38.91111044,-77.00779958,1 - 99 block of q street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,17-01-2025,17-01-2025,evening,2025,cluster 21,502,8701,5,Unknown,5,8,precinct 75
25008606,"38.9699228716,-77.0170969293",38.96992287,-77.01709693,300 - 399 block of van buren street nw,property|theft f/auto,property,others,theft f/auto,4D1,18-01-2025,18-01-2025,midnight,2025,cluster 17,402,1902,4,Unknown,4,7,precinct 59
25009463,"38.9229728092,-76.9924282654",38.92297281,-76.99242827,2500 - 2610 block of 10th street ne,property|theft/other,property,others,theft/other,5D2,20-01-2025,20-01-2025,evening,2025,cluster 22,504,9302,5,Unknown,5,6,precinct 74
25021030,"38.8999764193,-76.9824602061",38.89997642,-76.98246021,1500 - 1599 block of benning road ne,property|theft f/auto,property,others,theft f/auto,5D3,12-02-2025,12-02-2025,day,2025,cluster 23,507,8904,5,Unknown,5,7,precinct 79
25014990,"38.917236462,-77.0229457261",38.91723646,-77.02294573,2000 - 2099 block of 8th street nw,property|theft/other,property,others,theft/other,3D2,31-01-2025,31-01-2025,evening,2025,cluster 3,305,3500,1,Unknown,3,6,precinct 37
25020475,"38.928987155,-77.043373892",38.92898716,-77.04337389,1817 - 1899 block of irving street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D1,10-02-2025,11-02-2025,day,2025,cluster 2,302,2702,1,Unknown,3,8,precinct 39
25021764,"38.9222166046,-76.9931402028",38.9222166,-76.9931402,900 - 999 block of rhode island avenue ne,property|burglary,property,others,burglary,5D2,14-02-2025,14-02-2025,evening,2025,cluster 22,504,9302,5,Unknown,5,5,precinct 74
25026126,"38.9096515756,-77.0332543444",38.90965158,-77.03325434,1400 - 1499 block of p street nw,property|theft/other,property,others,theft/other,2D3,22-02-2025,02-03-2025,evening,2025,cluster 7,208,5203,2,Unknown,2,6,precinct 16
25026502,"38.9686383444,-77.0651299849",38.96863834,-77.06512998,3200 - 3299 block of quesada street nw,property|theft f/auto,property,others,theft f/auto,2D1,21-02-2025,23-02-2025,evening,2025,cluster 10,201,1500,4,Unknown,2,7,precinct 51
25420291,"38.9100071926,-77.0090509011",38.91000719,-77.0090509,1500 - 1522 block of north capitol street,property|theft/other,property,others,theft/other,3D2,10-01-2025,10-01-2025,day,2025,cluster 21,308,4600,5,Unknown,3,6,precinct 19
25016503,"38.9367586756,-76.9654406123",38.93675868,-76.96544061,3800 - 3809 block of eastern avenue ne,property|theft f/auto,property,others,theft f/auto,5D2,02-02-2025,02-02-2025,evening,2025,cluster 24,503,9400,5,Unknown,5,7,precinct 69
25011879,"38.9587341606,-77.0130169402",38.95873416,-77.01301694,121 - 181 block of madison street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D2,25-01-2025,25-01-2025,midnight,2025,cluster 17,406,2102,4,Unknown,4,8,precinct 64
25025110,"38.8277881418,-77.0106462302",38.82778814,-77.01064623,10 - 199 block of danbury street sw,violent|assault w/dangerous weapon,violent,knife,assault w/dangerous weapon,7D3,20-02-2025,20-02-2025,evening,2025,cluster 39,708,9807,8,Unknown,7,3,precinct 126
25001872,"38.9042098931,-77.0058857204",38.90420989,-77.00588572,1100 - 1150 block of 1st street ne,property|theft f/auto,property,others,theft f/auto,5D1,04-01-2025,04-01-2025,evening,2025,cluster 25,501,10603,6,noma,5,7,precinct 144
25017986,"38.896890071,-76.9340669086",38.89689007,-76.93406691,533 - 599 block of 48th place ne,property|motor vehicle theft,property,others,motor vehicle theft,6D1,06-02-2025,06-02-2025,evening,2025,cluster 30,602,7804,7,Unknown,6,8,precinct 98
25022870,"38.9360923238,-77.0743926472",38.93609232,-77.07439265,3400 - 3499 block of 38th street nw,property|theft/other,property,others,theft/other,2D2,10-02-2025,15-02-2025,day,2025,cluster 14,204,1002,3,Unknown,2,6,precinct 29
25006933,"38.9012753565,-76.9826084878",38.90127536,-76.98260849,812 - 899 block of bladensburg road ne,property|theft/other,property,others,theft/other,5D3,15-01-2025,15-01-2025,day,2025,cluster 23,506,8802,5,Unknown,5,6,precinct 77
25019837,"38.9241998122,-77.0519031245",38.92419981,-77.05190312,2600 - 2649 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D2,10-02-2025,10-02-2025,day,2025,cluster 15,204,501,3,Unknown,2,6,precinct 136
25024850,"38.9010110345,-77.045776453",38.90101103,-77.04577645,2000 - 2099 block of pennsylvania avenue nw,property|theft/other,property,others,theft/other,2D3,20-02-2025,20-02-2025,day,2025,cluster 5,207,10800,2,Unknown,2,6,precinct 2
25001402,"38.9239586636,-77.0378109933",38.92395866,-77.03781099,2500 - 2599 block of mozart place nw,property|motor vehicle theft,property,others,motor vehicle theft,3D3,03-01-2025,03-01-2025,evening,2025,cluster 1,303,3802,1,Unknown,3,8,precinct 35
25001416,"38.9149548222,-76.9744071186",38.91495482,-76.97440712,1800 - 1899 block of bladensburg road ne,property|theft/other,property,others,theft/other,5D2,03-01-2025,03-01-2025,evening,2025,cluster 23,503,11100,5,Unknown,5,6,precinct 72
25018995,"38.8770054198,-77.0058743296",38.87700542,-77.00587433,1100 - 1199 block of 1st street se,violent|assault w/dangerous weapon,violent,knife,assault w/dangerous weapon,1D3,08-02-2025,08-02-2025,evening,2025,cluster 27,106,7202,6,capitol riverfront,1,3,precinct 131
25023066,"38.8761582209,-76.965334482",38.87615822,-76.96533448,2900 - 2999 block of minnesota avenue se,violent|robbery,violent,gun,robbery,6D2,16-02-2025,16-02-2025,evening,2025,cluster 34,605,7709,7,Unknown,6,4,precinct 111
25003418,"38.905199041,-77.0408563583",38.90519904,-77.04085636,1130 - 1199 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D3,08-01-2025,08-01-2025,day,2025,cluster 6,207,10700,2,golden triangle,2,6,precinct 17
25005726,"38.9215847053,-76.9937555941",38.92158471,-76.99375559,2300 - 2499 block of washington place ne,property|theft/other,property,others,theft/other,5D2,13-01-2025,13-01-2025,day,2025,cluster 22,505,9102,5,Unknown,5,6,precinct 72
25018010,"38.9060439932,-77.0058844882",38.90604399,-77.00588449,1200 - 1229 block of 1st street ne,property|theft/other,property,others,theft/other,5D1,06-02-2025,06-02-2025,evening,2025,cluster 25,501,10601,6,noma,5,6,precinct 144
25002811,"38.9031402935,-77.0334212419",38.90314029,-77.03342124,1000 - 1099 block of vermont avenue nw,property|theft/other,property,others,theft/other,2D3,06-01-2025,06-01-2025,evening,2025,cluster 8,207,10100,2,downtown,2,6,precinct 129
25003363,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,05-01-2025,05-01-2025,day,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25010847,"38.9283284531,-77.0261609421",38.92832845,-77.02616094,3000 - 3099 block of sherman avenue nw,property|theft f/auto,property,others,theft f/auto,4D3,23-01-2025,23-01-2025,evening,2025,cluster 2,409,3100,1,Unknown,4,7,precinct 38
25009469,"38.8788478901,-77.0198921662",38.87884789,-77.01989217,900 - 999 block of 6th street sw,property|motor vehicle theft,property,others,motor vehicle theft,1D1,20-01-2025,22-01-2025,evening,2025,cluster 9,103,10201,6,southwest,1,8,precinct 142
25011384,"38.8842925337,-76.9308741862",38.88429253,-76.93087419,321 - 399 block of 50th street se,property|motor vehicle theft,property,others,motor vehicle theft,6D3,24-01-2025,24-01-2025,evening,2025,cluster 33,604,9904,7,Unknown,6,8,precinct 104
25011486,"38.8951250588,-76.9807632968",38.89512506,-76.9807633,400 - 409 block of 17th street ne,violent|robbery,violent,gun,robbery,5D3,24-01-2025,24-01-2025,midnight,2025,cluster 25,507,7901,7,Unknown,5,4,precinct 81
25012232,"38.8775257435,-76.997854457",38.87752574,-76.99785446,500 - 699 block of l street se,property|motor vehicle theft,property,others,motor vehicle theft,1D3,26-01-2025,02-03-2025,day,2025,cluster 27,106,7203,8,capitol riverfront,1,8,precinct 131
25420324,"38.9111150641,-77.0035739508",38.91111506,-77.00357395,150 - 299 block of q street ne,property|theft/other,property,others,theft/other,5D1,11-01-2025,18-01-2025,day,2025,cluster 21,502,8702,5,noma,5,6,precinct 75
25001343,"38.9012552122,-76.9408920666",38.90125521,-76.94089207,4200 - 4399 block of nannie helen burroughs avenue ne,violent|robbery,violent,gun,robbery,6D1,03-01-2025,03-01-2025,evening,2025,cluster 30,602,7803,7,Unknown,6,4,precinct 99
25018896,"38.9448686362,-77.0639158491",38.94486864,-77.06391585,4227 - 4399 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D1,08-02-2025,08-02-2025,day,2025,cluster 12,203,1303,3,Unknown,2,6,precinct 34
25002015,"38.8776999936,-76.9300612997",38.87769999,-76.9300613,800 - 899 block of 51st street se,property|theft/other,property,others,theft/other,6D3,18-12-2024,26-12-2024,evening,2025,cluster 33,604,7707,7,Unknown,6,6,precinct 106
25016120,"38.9090575081,-77.0049595972",38.90905751,-77.0049596,100 - 119 block of florida avenue ne,violent|robbery,violent,gun,robbery,5D1,31-01-2025,02-02-2025,evening,2025,cluster 23,501,8702,5,noma,5,4,precinct 75
25003028,"38.9009229772,-77.0275514697",38.90092298,-77.02755147,1100 - 1199 block of new york avenue nw,property|theft/other,property,others,theft/other,2D3,07-01-2025,07-01-2025,day,2025,cluster 8,209,10100,2,downtown,2,6,precinct 129
25021758,"38.9061360493,-76.9771759037",38.90613605,-76.9771759,1200 - 1299 block of 18th place ne,property|theft f/auto,property,others,theft f/auto,5D3,14-02-2025,14-02-2025,midnight,2025,cluster 23,507,8903,5,Unknown,5,7,precinct 78
25420688,"38.9081381756,-77.0416761758",38.90813818,-77.04167618,1300 - 1399 block of 18th street nw,property|theft f/auto,property,others,theft f/auto,2D3,15-02-2025,15-02-2025,midnight,2025,cluster 6,208,10700,2,Unknown,2,7,precinct 15
25002223,"38.9096633632,-76.9346831388",38.90966336,-76.93468314,1500 - 1599 block of olive street ne,property|theft f/auto,property,others,theft f/auto,6D1,05-01-2025,05-01-2025,day,2025,cluster 31,602,9601,7,Unknown,6,7,precinct 92
25021753,"38.8888409302,-76.9310691712",38.88884093,-76.93106917,4900 - 4999 block of ayers place se,property|motor vehicle theft,property,others,motor vehicle theft,6D3,14-02-2025,02-03-2025,midnight,2025,cluster 33,604,9904,7,Unknown,6,8,precinct 104
25016719,"38.8468780755,-76.9919588484",38.84687808,-76.99195885,1060 - 1251 block of oak drive se,property|theft/other,property,others,theft/other,7D1,03-02-2025,02-03-2025,midnight,2025,cluster 43,703,10400,8,Unknown,7,6,precinct 119
25012889,"38.8617334099,-76.9814903344",38.86173341,-76.98149033,2300 - 2399 block of green street se,property|motor vehicle theft,property,others,motor vehicle theft,7D1,27-01-2025,27-01-2025,evening,2025,cluster 28,701,7504,8,Unknown,7,8,precinct 114
25013375,"38.9056436347,-77.0044727163",38.90564363,-77.00447272,100 - 208 block of m street ne,property|theft f/auto,property,others,theft f/auto,5D1,28-01-2025,28-01-2025,evening,2025,cluster 25,501,10601,6,noma,5,7,precinct 144
25010433,"38.8792820099,-77.0157082494",38.87928201,-77.01570825,300 - 349 block of i street sw,property|theft/other,property,others,theft/other,1D3,22-01-2025,02-03-2025,evening,2025,cluster 9,105,10201,6,southwest,1,6,precinct 128
25018420,"38.9094049494,-76.9975459006",38.90940495,-76.9975459,1300 - 1399 block of 5th street ne,property|theft/other,property,others,theft/other,5D1,06-02-2025,07-02-2025,day,2025,cluster 23,501,8803,5,Unknown,5,6,precinct 76
